month,lead_organisation,organisation_type,donor,sector,education_level,monitoring_indicator,main_activity,implementing_partner,county,sub_county,start_date,end_date,activity_status,boys,girls,men,women,beneficiary_type,total_reached,comments,source,number_schools,adm1_pcode,indicator_short,sector_reached
August,Finn Church Aid,International NGO,UNHCR,Education,Secondary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Junior Secondary learners supported to access schools,Finn Church Aid,Turkana,Turkana West,2023-08-03T00:00:00Z,2023-08-01T00:00:00Z,Completed,983,601,NA,NA,Refugees,1584,Junior Secondary learners supported to access schools,FCA_5W_ EiE_Aug-2023 Report.xlsx,7,KE023,1. Access ECD spaces/schools,1584
August,Finn Church Aid,International NGO,UNHCR,Education,Secondary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Secondary school learners supported to access schools,Finn Church Aid,Turkana,Turkana West,2023-08-04T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,3015,1195,Refugees,4210,Secondary school learners supported to access schools,FCA_5W_ EiE_Aug-2023 Report.xlsx,2,KE023,1. Access ECD spaces/schools,4210
August,Finn Church Aid,International NGO,UNICEF,Education,ECE,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",County ECD officials facilitated to conduct classroom observation and review ECD teacher proffessional documents.,Finn Church Aid,Turkana,Turkana West,2023-08-05T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,3,1,Vulnerable Residents,4,County ECD officials who participated in classroom observations and checking teacher proffessional documents of ECD  teachers to assess their level of understanding of CBC principles in lesson delivery.,FCA_5W_ EiE_Aug-2023 Report.xlsx,7,KE023,5. Educators resilience enhancing,4
August,Finn Church Aid,International NGO,UNICEF,Education,ECE,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",BOMs drawn from 6 ECD centres participated in a review meeting aimed at enhancing their participation in the management of ECD centres.,Finn Church Aid,Turkana,Turkana West,2023-08-06T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,35,55,Refugees,90,BOMs drawn from 6 ECD centres participated in a review meeting aimed at enhancing their participation in the management of schools.,FCA_5W_ EiE_Aug-2023 Report.xlsx,7,KE023,5. Educators resilience enhancing,90
August,Finn Church Aid,International NGO,UNICEF,Education,ECE,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",BOMs drawn from 6 ECD centres participated in a review meeting aimed at enhancing their participation in the management of schools.,Finn Church Aid,Turkana,Turkana West,2023-08-07T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,18,27,Refugees,45,BOMs trained on resource mobilsation and monitoring quality standards of ECE centres.,FCA_5W_ EiE_Aug-2023 Report.xlsx,7,KE023,5. Educators resilience enhancing,45
August,Finn Church Aid,International NGO,UNICEF,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",parents training on mental health and pyschosocial support,Finn Church Aid,Turkana,Turkana West,2023-08-08T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,106,394,Refugees,500,Parents trained on mental health and pyschosocial support for their children,FCA_5W_ EiE_Aug-2023 Report.xlsx,7,KE023,5. Educators resilience enhancing,500
August,Finn Church Aid,International NGO,UNICEF,Education,Vocational,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Youth currently enrolled and undertaking digital marketing and web design courses.,Finn Church Aid,Turkana,Turkana West,2023-08-09T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,40,14,Refugees,54,Youth currently enrolled and undertaking 3 months digital marketing and web design training and set to graduate on 31st August 2023.,FCA_5W_ EiE_Aug-2023 Report.xlsx,7,KE023,6. Children resilience enhancing,54
August,Finn Church Aid,International NGO,WUSC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Adolescent girls group talk on ASRH,Finn Church Aid,Turkana,Turkana West,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,325,NA,NA,Refugees,325,Adolescent girls provided with age appropriate guidance on SRH and GBV,FCA_5W_ EiE_Aug-2023 Report.xlsx,7,KE023,6. Children resilience enhancing,325
August,Finn Church Aid,International NGO,WUSC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Girl mentors capacity built on power to girls,Finn Church Aid,Turkana,Turkana West,2023-08-02T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,NA,22,Refugees,22,"22 girl mentors capacity built to promote inclusivity, and ensure the well-being of girls during delivery of gender responsive life skills sessions in safe spaces",FCA_5W_ EiE_Aug-2023 Report.xlsx,7,KE023,6. Children resilience enhancing,22
April,Population Council,International NGO,Wellspring Philanthropic Fund,Education,All Basic Education,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Household visits coupled with school re-entry policy sensitization (of families and schools) to foster out-of-school parenting and pregnant girls' return to school,Homa Bay County,Homa Bay,All subcounties,2022-01-01T00:00:00Z,2022-04-01T00:00:00Z,Completed,301,401,4000,1000,Vulnerable Residents,5702,NA,FCA_5W_ EiE_Aug-2023 Report.xlsx,1,KE043,1. Access ECD spaces/schools,5702
May,World Vision Kenya,International NGO,LEGO foundation,Education,Primary,indicator 3 # of learners and teachers reached with learning and  teaching materials,provided story books and play items to learners in grade 1-3,World Vision Kenya,Narok,Narok south,2023-04-01T00:00:00Z,2023-05-01T00:00:00Z,Ongoing,1600,1589,24,46,Vulnerable Residents,3259,NA,WVK 5W_ Education_May 2023 Report20230627.xlsx,NA,KE033,3. Teaching materials,0
April,Population Council,International NGO,Wellspring Philanthropic Fund,Education,All Basic Education,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Household visits coupled with school re-entry policy sensitization (of families and schools) to foster out-of-school parenting and pregnant girls' return to school,Homa Bay County,Homa Bay,All subcounties,2022-01-01T00:00:00Z,2022-04-01T00:00:00Z,Completed,301,401,4000,1000,Vulnerable Residents,5702,NA,WVK 5W_ Education_May 2023 Report20230627.xlsx,1,KE043,1. Access ECD spaces/schools,5702
September,UNICEF,National NGO,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Enrolment of OOSC,Women Educational Researchers of Kenya,Kilifi,NA,2023-09-01T00:00:00Z,2023-09-01T00:00:00Z,Ongoing,333,376,NA,NA,Vulnerable Residents,709,NA,5W_ Education_Sep 2023 Kwale Kajiado Narok and Kilifi Report.xlsx,NA,KE003,1. Access ECD spaces/schools,709
September,UNICEF,National NGO,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Enrolment of OOSC,Women Educational Researchers of Kenya,Narok,NA,2023-09-01T00:00:00Z,2023-09-01T00:00:00Z,Ongoing,200,195,NA,NA,Vulnerable Residents,395,NA,5W_ Education_Sep 2023 Kwale Kajiado Narok and Kilifi Report.xlsx,NA,KE033,1. Access ECD spaces/schools,395
September,UNICEF,National NGO,EAC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Mentorship sessions,Women Educational Researchers of Kenya,Kajiado,NA,2023-09-01T00:00:00Z,2023-09-01T00:00:00Z,Ongoing,1134,1325,NA,NA,Vulnerable Residents,2459,NA,5W_ Education_Sep 2023 Kwale Kajiado Narok and Kilifi Report.xlsx,NA,KE034,6. Children resilience enhancing,2459
September,UNICEF,National NGO,EAC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",MHPSS sessions,Women Educational Researchers of Kenya,Kajiado,NA,2023-09-01T00:00:00Z,2023-09-01T00:00:00Z,Ongoing,267,322,NA,NA,Vulnerable Residents,589,NA,5W_ Education_Sep 2023 Kwale Kajiado Narok and Kilifi Report.xlsx,NA,KE034,6. Children resilience enhancing,589
September,UNICEF,National NGO,EAC,Education,Secondary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Mentorship sessions,Women Educational Researchers of Kenya,Kilifi,NA,2023-09-01T00:00:00Z,2023-09-01T00:00:00Z,Ongoing,932,1268,NA,NA,Vulnerable Residents,2200,NA,5W_ Education_Sep 2023 Kwale Kajiado Narok and Kilifi Report.xlsx,NA,KE003,6. Children resilience enhancing,2200
September,UNICEF,National NGO,EAC,Education,Secondary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Mentorship sessions,Women Educational Researchers of Kenya,Kwale,NA,2023-09-01T00:00:00Z,2023-09-01T00:00:00Z,Ongoing,235,260,NA,NA,Vulnerable Residents,495,NA,5W_ Education_Sep 2023 Kwale Kajiado Narok and Kilifi Report.xlsx,NA,KE002,6. Children resilience enhancing,495
September,UNICEF,National NGO,EAC,Education,Secondary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Mentorship sessions,Women Educational Researchers of Kenya,Kajiado,NA,2023-09-01T00:00:00Z,2023-09-01T00:00:00Z,Ongoing,129,650,NA,NA,Vulnerable Residents,779,NA,5W_ Education_Sep 2023 Kwale Kajiado Narok and Kilifi Report.xlsx,NA,KE034,6. Children resilience enhancing,779
September,UNICEF,National NGO,EAC,Education,Secondary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Mentorship sessions,Women Educational Researchers of Kenya,Narok,NA,2023-09-01T00:00:00Z,2023-09-01T00:00:00Z,Ongoing,1605,1685,NA,NA,Vulnerable Residents,3290,NA,5W_ Education_Sep 2023 Kwale Kajiado Narok and Kilifi Report.xlsx,NA,KE033,6. Children resilience enhancing,3290
October,Finn Church Aid,International NGO,UNHCR,Education,ECE,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learners enrolled across 8 ECE Centres supported by FCA,Finn Church Aid,Turkana,Turkana West,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Ongoing,2930,2683,0,0,Refugees,5613,Learners enrolled across 8 ECE Centres supported by FCA,5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,1. Access ECD spaces/schools,5613
October,Finn Church Aid,International NGO,UNHCR,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learners enrolled across 8 primary schools supported by FCA,Finn Church Aid,Turkana,Turkana West,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Ongoing,11592,8767,0,0,Refugees,20359,Learners enrolled across 8 primary schools supported by FCA,5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,1. Access ECD spaces/schools,20359
October,Finn Church Aid,International NGO,UNHCR,Education,Secondary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Junior Secondary school learners supported by FCA to access education.,Finn Church Aid,Turkana,Turkana West,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Ongoing,936,627,0,0,Refugees,1563,Junior Secondary school learners supported by FCA to access education.,5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,1. Access ECD spaces/schools,1563
December,Finn Church Aid,International NGO,UNHCR,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Education officers participated in a workshop organized by Humanity & Inclusion at Cradle Akai hotel in Kakuma. There were deliberations on how to improve transition and retention of children living with disabilities in schools.,Finn Church Aid,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,0,0,1,1,Vulnerable Residents,2,Education officers participated in a workshop organized by Humanity & Inclusion at Cradle Akai hotel in Kakuma. There were deliberations on how to improve transition and retention of children living with disabilities in schools.,5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,5. Educators resilience enhancing,2
December,Finn Church Aid,International NGO,UNHCR,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","FCA conducted informative sessions on life skills for learners at Bright Primary and Future. The objective of the students' camp was to foster responsible and sustainable behavior among learners, improve their confidence and self-esteem, build interpersonal and communication skills, and enhance problem-solving and decision-making skills, and create awareness of gender-based violence, and children's rights. This activity reached out to 259 (F:179 M:80) learners across the 2 schools.",Finn Church Aid,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,80,179,0,0,Vulnerable Residents,259,"FCA conducted informative sessions on life skills for learners at Bright Primary and Future. The objective of the students' camp was to foster responsible and sustainable behavior among learners, improve their confidence and self-esteem, build interpersonal and communication skills, and enhance problem-solving and decision-making skills, and create awareness of gender-based violence, and children's rights. This activity reached out to 259 (F:179 M:80) learners across the 2 schools.",5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,6. Children resilience enhancing,259
December,Finn Church Aid,International NGO,UNHCR,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","FCA conducted a series of talking circles feedback forums that reached 98 (77F,21M) CWDs caregivers. The activity goal(s) was to involve parents in evaluating the effectiveness of the past talking circles, identifying potential challenges, areas of improvement and opportunities for the future and also working collaboratively with the stakeholders (caregivers) to revive and formulate new talking circles to address issues and concerns revolving around disability and inclusion across Kalobeyei Villages.",Finn Church Aid,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,0,0,21,77,Vulnerable Residents,98,"FCA conducted a series of talking circles feedback forums that reached 98 (77F,21M) CWDs caregivers. The activity goal(s) was to involve parents in evaluating the effectiveness of the past talking circles, identifying potential challenges, areas of improvement and opportunities for the future and also working collaboratively with the stakeholders (caregivers) to revive and formulate new talking circles to address issues and concerns revolving around disability and inclusion across Kalobeyei Villages.",5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,5. Educators resilience enhancing,98
December,Finn Church Aid,International NGO,UNHCR,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","FCA conducted psychosocial talks to 510 (248M, 262F) at-risk primary and secondary leaners addressing key adolescent development issues at PAG Nandapal Church in Kakuma",Finn Church Aid,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,248,262,0,0,Vulnerable Residents,510,"FCA conducted psychosocial talks to 510 (248M, 262F) at-risk primary and secondary leaners addressing key adolescent development issues at PAG Nandapal Church in Kakuma",5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,6. Children resilience enhancing,510
December,Finn Church Aid,International NGO,WFP,Education,ECE,indicator 2 # of schools/ECD spaces with feeding programmes,ECE learners accessing school meals with support from WFP and Government for Host Schools,Finn Church Aid,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,1596,1454,0,0,Refugees,3050,ECE learners accessing school meals with support from WFP and Government for Host Schools,5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,2. Feeding programmes,3050
December,Finn Church Aid,International NGO,WFP,Education,Primary,indicator 4 # of schools with adequate quantities of safe water for drinking and personal hygiene,Primary School learners accessing school meals with support from WFP and Government for Host Schools,Finn Church Aid,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,10621,7881,0,0,Refugees,18502,Primary School learners accessing school meals with support from WFP and Government for Host Schools,5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,"4. Safe water, personal hygiene",0
December,Finn Church Aid,International NGO,WFP,Education,Secondary,indicator 2 # of schools/ECD spaces with feeding programmes,Junior Secondary learners accessing school meals with support from WFP and Government for Host Schools,Finn Church Aid,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,927,663,0,0,Refugees,1590,Junior Secondary learners accessing school meals with support from WFP and Government for Host Schools,5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,2. Feeding programmes,1590
December,Finn Church Aid,International NGO,UNICEF-OOSC,Education,Primary,"indicator 5.1 # of teachers trained on any programme, including resilience",Meeting was held with Headteachers from Balambala and Lagdera on the finalization of the school sustainability plans. 16 (15M and 1F) heads participated in the virtual meeting via google meet. The remaining heads will be mobilized in the coming week to participate in the meeting.,Finn Church Aid,Garissa,Balambala,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,0,0,15,1,Vulnerable Residents,16,Meeting was held with Headteachers from Balambala and Lagdera on the finalization of the school sustainability plans. 16 (15M and 1F) heads participated in the virtual meeting via google meet. The remaining heads will be mobilized in the coming week to participate in the meeting.,5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE007,5. Educators resilience enhancing,16
December,Finn Church Aid,International NGO,UNICEF-OOSC,Education,Primary,"indicator 5.2 # of BoM trained on any programme, including resilience",Supporting BOMs in development and monitoring School strategic and Sustainability plans,Finn Church Aid,Samburu,Samburu West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,0,0,21,8,Vulnerable Residents,29,Supporting BOMs in development and monitoring School strategic and Sustainability plans,5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE025,5. Educators resilience enhancing,29
December,Finn Church Aid,International NGO,BPRM,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","FCA conducted sensitisation sessions and practical workshops on 814 (640 F, 174 M) parents on child protection, hygiene, and sanitation practices in 4 FCA supported schools between 4th - 8th December 2023.",Finn Church Aid,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,0,0,174,640,Vulnerable Residents,814,"FCA conducted sensitisation sessions and practical workshops on 814 (640 F, 174 M) parents on child protection, hygiene, and sanitation practices in 4 FCA supported schools between 4th - 8th December 2023.",5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,5. Educators resilience enhancing,814
December,Finn Church Aid,International NGO,BPRM,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","FCA conducted informative sessions on life skills reaching out to 259 (F:179 M:80) learners in 2 FCA-supported schools. The objective of the students' camp was to foster responsible and sustainable behaviour among learners, improve their confidence and self-esteem, build interpersonal and communication skills, and enhance problem-solving and decision-making skills, and create awareness of gender-based violence, and children's rights, and other essential life skills necessary to navigate life's challenges and contribute positively to their personal life development.",Finn Church Aid,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,80,179,0,0,Vulnerable Residents,259,"FCA conducted informative sessions on life skills reaching out to 259 (F:179 M:80) learners in 2 FCA-supported schools. The objective of the students' camp was to foster responsible and sustainable behaviour among learners, improve their confidence and self-esteem, build interpersonal and communication skills, and enhance problem-solving and decision-making skills, and create awareness of gender-based violence, and children's rights, and other essential life skills necessary to navigate life's challenges and contribute positively to their personal life development.",5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,6. Children resilience enhancing,259
December,Finn Church Aid,International NGO,BPRM,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","FCA community mobilizers mobilized and sensitized 243 (181 F,82 M)  parents  on the importance of education and approved curriculum (CBC) delivery and dynamics. Among the areas discussed during the sensitization forums were the safety of the children during the long holiday where parents were sensitized on their role and how to handle the children during this moment especially being a festive season. Parents were also sensitized on dangers associated with delegating home duties to school going children during the school days.",Finn Church Aid,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,0,0,82,181,Vulnerable Residents,263,"FCA community mobilizers mobilized and sensitized 243 (181 F,82 M)  parents  on the importance of education and approved curriculum (CBC) delivery and dynamics. Among the areas discussed during the sensitization forums were the safety of the children during the long holiday where parents were sensitized on their role and how to handle the children during this moment especially being a festive season. Parents were also sensitized on dangers associated with delegating home duties to school going children during the school days.",5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,5. Educators resilience enhancing,263
December,Finn Church Aid,International NGO,BPRM,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","FCA conducted Personal and Menstrual Hygiene Management (PMHM) sessions reaching out to 672 (F: 418 M: 254) learners at Kalobeyei Morning Star, Kalobeyei Friends, Joy, Bright and Future Schools respectively . The objective of the sessions was to provide learners with knowledge and skills that will enable them to manage their menstrual hygiene effectively and also help break down societal stigmas and taboos associated with menstruation.",Finn Church Aid,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,254,418,0,0,Vulnerable Residents,672,"FCA conducted Personal and Menstrual Hygiene Management (PMHM) sessions reaching out to 672 (F: 418 M: 254) learners at Kalobeyei Morning Star, Kalobeyei Friends, Joy, Bright and Future Schools respectively . The objective of the sessions was to provide learners with knowledge and skills that will enable them to manage their menstrual hygiene effectively and also help break down societal stigmas and taboos associated with menstruation.",5W_EiE_FCA DECEMBER_2023.xlsx,NA,KE023,6. Children resilience enhancing,672
October,Finn Church Aid,International NGO,UNHCR,Education,ECE,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learners enrolled across 8 ECE Centres supported by FCA,Finn Church Aid,Turkana,Turkana West,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Ongoing,2930,2683,0,0,Refugees,5613,Learners enrolled across 8 ECE Centres supported by FCA,5W_EiE_FCA NOVEMBER (1).xlsx,NA,KE023,1. Access ECD spaces/schools,5613
October,Finn Church Aid,International NGO,UNHCR,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learners enrolled across 8 primary schools supported by FCA,Finn Church Aid,Turkana,Turkana West,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Ongoing,11592,8767,0,0,Refugees,20359,Learners enrolled across 8 primary schools supported by FCA,5W_EiE_FCA NOVEMBER (1).xlsx,NA,KE023,1. Access ECD spaces/schools,20359
October,Finn Church Aid,International NGO,UNHCR,Education,Secondary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Junior Secondary school learners supported by FCA to access education.,Finn Church Aid,Turkana,Turkana West,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Ongoing,936,627,0,0,Refugees,1563,Junior Secondary school learners supported by FCA to access education.,5W_EiE_FCA NOVEMBER (1).xlsx,NA,KE023,1. Access ECD spaces/schools,1563
November,Finn Church Aid,International NGO,UNHCR,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Education officers participated in a workshop organized by Humanity & Inclusion at Cradle Akai hotel in Kakuma. There were deliberations on how to improve transition and retention of children living with disabilities in schools.,Finn Church Aid,Turkana,Turkana West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,0,0,1,1,Vulnerable Residents,2,Education officers participated in a workshop organized by Humanity & Inclusion at Cradle Akai hotel in Kakuma. There were deliberations on how to improve transition and retention of children living with disabilities in schools.,5W_EiE_FCA NOVEMBER (1).xlsx,2,KE023,5. Educators resilience enhancing,2
November,Finn Church Aid,International NGO,WFP,Education,ECE,indicator 2 # of schools/ECD spaces with feeding programmes,ECE learners accessing school meals with support from WFP and Government for Host Schools,Finn Church Aid,Turkana,Turkana West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,1596,1454,0,0,Refugees,3050,ECE learners accessing school meals with support from WFP and Government for Host Schools,5W_EiE_FCA NOVEMBER (1).xlsx,6,KE023,2. Feeding programmes,3050
November,Finn Church Aid,International NGO,WFP,Education,Primary,indicator 4 # of schools with adequate quantities of safe water for drinking and personal hygiene,Primary School learners accessing school meals with support from WFP and Government for Host Schools,Finn Church Aid,Turkana,Turkana West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,10621,7881,0,0,Refugees,18502,Primary School learners accessing school meals with support from WFP and Government for Host Schools,5W_EiE_FCA NOVEMBER (1).xlsx,6,KE023,"4. Safe water, personal hygiene",0
November,Finn Church Aid,International NGO,WFP,Education,Secondary,indicator 2 # of schools/ECD spaces with feeding programmes,Junior Secondary learners accessing school meals with support from WFP and Government for Host Schools,Finn Church Aid,Turkana,Turkana West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,927,663,0,0,Refugees,1590,Junior Secondary learners accessing school meals with support from WFP and Government for Host Schools,5W_EiE_FCA NOVEMBER (1).xlsx,6,KE023,2. Feeding programmes,1590
November,Finn Church Aid,International NGO,WUSC,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Project staff participated in a 3-day PSS Training of Trainers training (TOT) at World University Service of Canada (WUSC) board room in Nairobi. The training was aimed at equipping the project team with knowledge and skills to train Community Mobilizers and Guiding and Counselling focal point teachers in the project schools using the developed PSS Training manual,Finn Church Aid,Turkana,Turkana West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,0,0,5,3,Vulnerable Residents,8,Project staff participated in a 3-day PSS Training of Trainers training (TOT) at World University Service of Canada (WUSC) board room in Nairobi. The training was aimed at equipping the project team with knowledge and skills to train Community Mobilizers and Guiding and Counselling focal point teachers in the project schools using the developed PSS Training manual,5W_EiE_FCA NOVEMBER (1).xlsx,6,KE023,5. Educators resilience enhancing,8
November,Finn Church Aid,International NGO,WUSC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","The fourth power to girls’ life skills meeting in safe spaces was conducted across the 14 project schools (7 camp and 7 host schools). Girl mentors supported by the Community Mobilizers and PSS team, engaged boys and girls on types of power discussions. Further, the children were engaged in discussions aimed at creating mutual understanding of adolescence and gender equality, healthy and unhealthy relationships, sexual reproductive health, and self-awareness",Finn Church Aid,Turkana,Turkana West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,198,1948,0,0,Vulnerable Residents,2146,"The fourth power to girls’ life skills meeting in safe spaces was conducted across the 14 project schools (7camp and 7 host schools). Girl mentors supported by the Community Mobilizers and PSS team, engaged 532 girls on types of power discussions. Further, the children were engaged in discussions aimed at creating mutual understanding of adolescence and gender equality, healthy and unhealthy relationships, sexual reproductive health, and self-awareness",5W_EiE_FCA NOVEMBER (1).xlsx,6,KE023,6. Children resilience enhancing,2146
November,Finn Church Aid,International NGO,WUSC,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Power to girls (PtG) community engagement sessions were conducted successfully in the safe spaces reaching out to 92(36M 56F) community members. They were engaged in power poster and quick chat discussions to stir their understanding and view on the importance of reducing violence against girls and women in the community.,Finn Church Aid,Turkana,Turkana West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,0,0,84,71,Vulnerable Residents,155,Power to girls (PtG) community engagement sessions were conducted successfully in the safe spaces reaching out to 92(36M 56F) community members. They were engaged in power poster and quick chat discussions to stir their understanding and view on the importance of reducing violence against girls and women in the community.,5W_EiE_FCA NOVEMBER (1).xlsx,6,KE023,5. Educators resilience enhancing,155
November,Finn Church Aid,International NGO,WUSC,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Leaders attended Power to Girls (PtG) school community leaders training at Cairo Palace Hotel and Atto Rites Hotels for two days during the week,Finn Church Aid,Turkana,Turkana West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,0,0,52,32,Vulnerable Residents,84,Leaders attended Power to Girls (PtG) school community leaders training at Cairo Palace Hotel and Atto Rites Hotels for two days during the week,5W_EiE_FCA NOVEMBER (1).xlsx,6,KE023,5. Educators resilience enhancing,84
